Loss 15.7902, Prob 0.0011985316 
Loss 14.6181, Prob 0.00097463914 
Loss 11.8564, Prob 0.0010952718 
Loss 14.0187, Prob 0.0017003752 
Loss 9.9310, Prob 0.0017496948 
Loss 11.3327, Prob 0.0012824743 
Loss nan, Prob 0.0002533996 
Loss 11.9391, Prob 0.001903167 
Loss 8.7027, Prob 0.0016665095 
Loss 8.0213, Prob 0.00173128 
Loss nan, Prob 0.0010371665 
Loss 11.2214, Prob 0.0012770423 
Loss nan, Prob 0.00027538676 
Loss 10.6483, Prob 0.0015475875 
Loss 12.5143, Prob 0.0012585094 
Loss 14.8897, Prob 0.0011433547 
Loss 11.0436, Prob 0.0020392307 
Loss nan, Prob 0.00019043894 
Loss nan, Prob 0.0010077439 
Loss 11.8990, Prob 0.0010984363 
Loss 8.3307, Prob 0.0011087413 
Loss 13.7351, Prob 0.001057681 
Loss 9.5127, Prob 0.001351539 
Loss nan, Prob 0.0008268769 
Loss 12.3674, Prob 0.001980451 
Loss 12.0592, Prob 0.0011369928 
Loss 19.7447, Prob 0.0011483775 
Loss 12.4813, Prob 0.0018163337 
Loss nan, Prob 0.0010422876 
Loss nan, Prob 8.053617e-05 
Loss 16.3812, Prob 0.0011109274 
Loss nan, Prob 0.0010407494 
Loss nan, Prob 0.00086739747 
Loss 10.4237, Prob 0.00085935625 
Loss 12.7400, Prob 0.0015921448 
Loss 12.6794, Prob 0.0012130504 
Loss nan, Prob 0.00012230885 
Loss 11.5766, Prob 0.0009045971 
Loss nan, Prob 0.000332214 
Loss nan, Prob 0.00037887698 
Loss 15.3622, Prob 0.0016815022 
Loss nan, Prob 0.00010521495 
Loss nan, Prob 0.00042847663 
Loss nan, Prob 0.00013659034 
Loss 9.9917, Prob 0.0012260635 
Loss 17.7331, Prob 0.0012419543 
Loss 15.2134, Prob 0.0011501601 
Loss 13.9971, Prob 0.0009727627 
Loss 11.8510, Prob 0.0030349325 
Loss nan, Prob 0.00031228934 
Loss 7.3994, Prob 0.0011618596 
Loss nan, Prob 0.00029476464 
Loss 8.5850, Prob 0.0011445264 
Loss nan, Prob 0.0002622694 
Loss 12.6135, Prob 0.0009501623 
Loss 12.4023, Prob 0.0016797595 
Loss 14.5984, Prob 0.0011472295 
Loss 14.2016, Prob 0.0017919943 
Loss nan, Prob 0.00036964315 
Loss 12.0141, Prob 0.0020003705 
Loss nan, Prob 0.000840592 
Loss 11.0313, Prob 0.0010664231 
Loss nan, Prob 0.00083947834 
Loss 9.2527, Prob 0.0021018204 
Loss 9.7262, Prob 0.0018817573 
Loss 11.3422, Prob 0.001892429 
Loss 13.2093, Prob 0.0019110577 
Loss 15.0165, Prob 0.0019948287 
Loss 18.4298, Prob 0.0011963415 
Loss 15.1661, Prob 0.002001313 
Loss 10.1708, Prob 0.001104032 
Loss 10.6397, Prob 0.0019761194 
Loss 11.4557, Prob 0.0012263047 
Loss nan, Prob 0.000869873 
Loss 10.0307, Prob 0.0009385876 
Loss 15.8552, Prob 0.0017732206 
Loss nan, Prob 0.00018019775 
Loss nan, Prob 0.0010492404 
Loss 15.2004, Prob 0.0012670326 
Loss 15.1348, Prob 0.001987876 
Loss nan, Prob 0.00032432063 
Loss 10.4634, Prob 0.0010659113 
Loss 11.3071, Prob 0.001092537 
Loss nan, Prob 0.00034438848 
Loss 15.8521, Prob 0.0012534495 
Loss 10.8891, Prob 0.001520912 
Loss 13.8520, Prob 0.0011959549 
Loss 12.1019, Prob 0.0011097643 
Loss 14.2892, Prob 0.0011533782 
Loss nan, Prob 0.00024683855 
Loss 8.3688, Prob 0.0016979063 
Loss 13.2699, Prob 0.0020272522 
Loss 13.1245, Prob 0.0023784963 
Loss 13.0502, Prob 0.0019289954 
Loss 13.7715, Prob 0.0016624755 
Loss 12.1213, Prob 0.0014472854 
Loss 16.9526, Prob 0.0020154524 
Loss nan, Prob 0.0010373407 
Loss 16.7374, Prob 0.0011216867 
Loss nan, Prob 0.0003574338 
Loss nan, Prob 0.0003819028 
Loss 12.8755, Prob 0.0012742108 
Loss 11.2676, Prob 0.0010413029 
Loss 10.5388, Prob 0.0009202084 
Loss 8.9539, Prob 0.0011602788 
Loss 12.1208, Prob 0.0008133595 
Loss nan, Prob 0.0010525238 
Loss 11.9971, Prob 0.00082095474 
Loss nan, Prob 0.00082179066 
Loss nan, Prob 0.0002981642 
Loss 16.0180, Prob 0.0018080053 
Loss nan, Prob 0.0004006009 
Loss nan, Prob 0.00040931493 
Loss 8.2495, Prob 0.0011951836 
Loss 15.2454, Prob 0.00087130547 
Loss 18.0495, Prob 0.0017331541 
Loss 14.7457, Prob 0.0017026127 
Loss nan, Prob 0.0010440745 
Loss 11.8919, Prob 0.0012068794 
Loss 13.1611, Prob 0.0020233765 
Loss nan, Prob 0.00033132028 
Loss nan, Prob 0.0008655183 
Loss nan, Prob 0.0002008717 
Loss 15.4056, Prob 0.0011425441 
Loss 8.4698, Prob 0.0010025594 
Loss nan, Prob 0.0010170211 
Loss 10.0867, Prob 0.0012598727 
Loss nan, Prob 0.00020704862 
Loss nan, Prob 0.0002476795 
Loss 12.1735, Prob 0.0011848012 
Loss 17.4832, Prob 0.0020673194 
Loss nan, Prob 0.00047005896 
Loss nan, Prob 0.00036720012 
Loss 11.0013, Prob 0.0010676167 
Loss nan, Prob 0.0003786891 
Loss 12.9649, Prob 0.0013466089 
Loss 15.8713, Prob 0.0019843837 
Loss nan, Prob 0.00012729534 
Loss 12.6359, Prob 0.0011221574 
Loss 12.5028, Prob 0.0011013559 
Loss 15.2165, Prob 0.0008716771 
Loss 16.4209, Prob 0.0016811921 
Loss nan, Prob 0.001026155 
Loss nan, Prob 0.00085105427 
Loss nan, Prob 0.00014286001 
Loss nan, Prob 0.00048300347 
Loss 15.1743, Prob 0.00107223 
Loss 13.9448, Prob 0.0011797071 
Loss nan, Prob 0.0005199982 
Loss 13.8717, Prob 0.001171232 
Loss 12.6275, Prob 0.0011396597 
Loss 10.8710, Prob 0.0010862309 
Loss nan, Prob 0.0004919355 
Loss 11.6277, Prob 0.0018605244 
Loss nan, Prob 0.00020409934 
Loss nan, Prob 0.00039287648 
Loss nan, Prob 2.6582802e-05 
Loss 9.8094, Prob 0.0018996433 
Loss 15.3884, Prob 0.0016658772 
Loss 12.7232, Prob 0.0011971619 
Loss 17.1759, Prob 0.00091219833 
Loss 13.8580, Prob 0.0011283634 
Loss nan, Prob 0.00025741715 
Loss 10.5090, Prob 0.0018835822 
Loss 15.7309, Prob 0.0015752036 
Loss 12.9013, Prob 0.0018802861 
Loss 12.6537, Prob 0.0018959412 
Loss 16.0181, Prob 0.0017044083 
Loss nan, Prob 0.0010409295 
Loss 6.7269, Prob 0.0016209354 
Loss 10.5417, Prob 0.0017690358 
Loss nan, Prob 0.0008016361 
Loss nan, Prob 0.0010105999 
Loss 3.4747, Prob 0.0013621106 
Loss 10.8217, Prob 0.001640778 
Loss 13.7130, Prob 0.001204056 
Loss nan, Prob 0.00020558755 
Loss nan, Prob 0.0003322137 
Loss nan, Prob 0.00044903628 
Loss nan, Prob 7.200006e-05 
Loss 14.8960, Prob 0.000974842 
Loss 7.7585, Prob 0.0010358896 
Loss 12.8694, Prob 0.0012781969 
Loss nan, Prob 0.000519068 
Loss 14.1334, Prob 0.0019261546 
Loss 15.9801, Prob 0.0011337352 
Loss nan, Prob 0.00014492229 
Loss 13.8226, Prob 0.001913476 
Loss 12.4772, Prob 0.0011929212 
Loss 11.7141, Prob 0.0010495851 
Loss 12.7592, Prob 0.0011362713 
Loss 9.6961, Prob 0.001960343 
Loss 14.8753, Prob 0.001211849 
Loss nan, Prob 0.00044590898 
Loss 12.6124, Prob 0.0010890586 
Loss 16.7994, Prob 0.0011307682 
Loss 13.3277, Prob 0.0010749398 
Loss 16.2971, Prob 0.002199221 
Loss 7.3605, Prob 0.0010534024 
Loss 9.9692, Prob 0.0016834966 
Loss 12.9701, Prob 0.0011150194 
Loss 14.7876, Prob 0.0014423248 
Loss 10.9083, Prob 0.0014902762 
Loss 12.5437, Prob 0.0017396578 
Loss nan, Prob 0.00032875576 
Loss nan, Prob 0.0008716013 
Loss 12.3230, Prob 0.0011066939 
Loss 11.7860, Prob 0.0009572826 
Loss 12.1792, Prob 0.00081073545 
Loss 17.8050, Prob 0.0011159782 
Loss 11.2633, Prob 0.0015617829 
Loss 8.7651, Prob 0.0019844878 
Loss 10.7955, Prob 0.0020228166 
Loss 11.3676, Prob 0.0022439407 
Loss nan, Prob 0.00042899424 
Loss 7.2713, Prob 0.0020453753 
Loss 14.3144, Prob 0.0015318098 
Loss nan, Prob 0.0004223957 
Loss 16.0355, Prob 0.0010741182 
Loss 13.9733, Prob 0.0019285709 
Loss 13.8637, Prob 0.0011857013 
Loss 12.1612, Prob 0.0010941684 
Loss 14.5302, Prob 0.0020550531 
Loss nan, Prob 8.2147635e-05 
Loss 11.6704, Prob 0.0010949877 
Loss 8.6526, Prob 0.001064094 
Loss 10.9766, Prob 0.0014819381 
Loss 11.1964, Prob 0.0019591958 
Loss 13.2635, Prob 0.0020695843 
Loss 9.4141, Prob 0.0014399434 
Loss 8.2689, Prob 0.0020313777 
Loss nan, Prob 0.00048575323 
Loss 13.4778, Prob 0.0010262895 
Loss 13.2863, Prob 0.0017860427 
Loss 11.6764, Prob 0.00095113815 
Loss 15.2140, Prob 0.0017400011 
Loss nan, Prob 0.00021256231 
Loss nan, Prob 0.0010174833 
Loss nan, Prob 0.001060248 
Loss 10.1698, Prob 0.001603716 
Loss 13.0203, Prob 0.0011552022 
Loss 14.4190, Prob 0.0010735403 
Loss 11.9557, Prob 0.0012439815 
Loss nan, Prob 0.0010008324 
Loss 15.5403, Prob 0.0019120346 
Loss 9.5726, Prob 0.0016704465 
Loss 10.9627, Prob 0.00088927185 
Loss 14.7588, Prob 0.0018220175 
Loss 13.2961, Prob 0.0009269127 
Loss 11.0297, Prob 0.0019005667 
Loss nan, Prob 0.0002891117 
Loss 12.6638, Prob 0.0017016312 
Loss nan, Prob 0.00070946256 
Loss 12.3052, Prob 0.0020365496 
Loss 6.3318, Prob 0.0011270582 
Loss nan, Prob 0.00083357363 
Loss 12.3497, Prob 0.0012392622 
Loss 11.8201, Prob 0.0008515571 
Loss nan, Prob 0.001055985 
Loss 14.0875, Prob 0.0011574733 
Loss 8.4734, Prob 0.0020073017 
Loss 11.0917, Prob 0.0012710067 
Loss 13.6642, Prob 0.0010694455 
Loss 11.5118, Prob 0.0011874677 
Loss nan, Prob 0.00043982395 
Loss 11.6315, Prob 0.00115008 
Loss 9.0233, Prob 0.0011485524 
Loss 11.0406, Prob 0.00125916 
Loss 16.3664, Prob 0.0020143676 
Loss 12.2571, Prob 0.0007503231 
Loss 11.8199, Prob 0.0015342846 
Loss 16.1519, Prob 0.001422942 
Loss 11.7695, Prob 0.0010479884 
Loss 16.6823, Prob 0.0014836943 
Loss nan, Prob 0.00030691177 
Loss 11.5578, Prob 0.0011434259 
Loss 9.5068, Prob 0.0015122076 
Loss 10.1723, Prob 0.0009799785 
Loss 13.5214, Prob 0.0019365845 
Loss 13.3856, Prob 0.0018293471 
Loss 11.8718, Prob 0.0012566638 
Loss 12.4656, Prob 0.0020935014 
Loss 10.8408, Prob 0.0009081554 
Loss 9.4705, Prob 0.0007699774 
Loss nan, Prob 0.0009929982 
Loss 18.0004, Prob 0.0011764897 
Loss 13.6218, Prob 0.0018722904 
Loss 12.2668, Prob 0.001561465 
Loss 5.7987, Prob 0.001651557 
Loss 11.4324, Prob 0.0012396226 
Loss nan, Prob 0.0005211152 
Loss nan, Prob 0.00025177663 
Loss 12.6021, Prob 0.0015127682 
Loss 9.3498, Prob 0.0017161667 
Loss 8.3345, Prob 0.0009336105 
Loss nan, Prob 0.00011636131 
Loss 9.0176, Prob 0.00181593 
Loss nan, Prob 0.00021971698 
Loss 10.7057, Prob 0.0010966728 
Loss nan, Prob 0.00014108338 
Loss 17.1688, Prob 0.0011112933 
Loss 11.8822, Prob 0.0010711005 
Loss 13.9971, Prob 0.001109304 
Loss 13.2046, Prob 0.0023968301 
Loss 16.5667, Prob 0.0019402042 
Loss 10.4005, Prob 0.0012059681 
Loss 14.0628, Prob 0.0016487322 
Loss 9.5365, Prob 0.0022447146 
Loss 11.5485, Prob 0.00081839995 
Loss 11.3481, Prob 0.0012313956 
Loss 13.7938, Prob 0.0019240128 
Loss 12.0004, Prob 0.0019697223 
Loss 13.0869, Prob 0.0015473434 
Loss 13.1575, Prob 0.0017304604 
Loss 13.6923, Prob 0.0014688309 
Loss 15.7530, Prob 0.0010683353 
Loss 16.3790, Prob 0.0016007831 
Loss 9.5508, Prob 0.0017407422 
Loss 11.9210, Prob 0.0018610656 
Loss nan, Prob 0.0008656174 
Loss 12.8555, Prob 0.0017982854 
Loss nan, Prob 0.00051434775 
Loss 12.7876, Prob 0.0013877773 
Loss 14.5490, Prob 0.0017733348 
Loss 15.3561, Prob 0.0017108952 
Loss nan, Prob 0.00065439445 
Loss 13.6691, Prob 0.0015061938 
Loss 12.3159, Prob 0.0017459174 
Loss nan, Prob 0.0008330355 
Loss 9.9059, Prob 0.0007612987 
Loss 9.2031, Prob 0.0016407943 
Loss nan, Prob 0.0010614372 
Loss nan, Prob 0.0009968476 
Loss nan, Prob 0.0009768431 
Loss 12.4461, Prob 0.0010768208 
Loss 14.6966, Prob 0.0010941973 
Loss 15.0807, Prob 0.0010761444 
Loss 7.3582, Prob 0.0009586757 
Loss 13.4880, Prob 0.0018433626 
Loss nan, Prob 0.00031011878 
Loss 11.2518, Prob 0.0012372448 
Loss 9.9043, Prob 0.0010806087 
Loss 14.8381, Prob 0.0012102308 
Loss 6.1206, Prob 0.0015045251 
Loss 11.5180, Prob 0.0011164281 
Loss 15.7580, Prob 0.0012052078 
Loss 9.4335, Prob 0.0012233631 
Loss 12.5777, Prob 0.0018537685 
Loss 13.9381, Prob 0.0025450625 
Loss 14.1990, Prob 0.0011036685 
Loss 16.6190, Prob 0.001864925 
Loss 11.1631, Prob 0.00094120484 
Loss nan, Prob 0.00041076535 
Loss 12.5705, Prob 0.0018231482 
Loss 14.2241, Prob 0.001454452 
Loss 9.6029, Prob 0.0011410847 
Loss 12.5514, Prob 0.0009882785 
Loss 13.2240, Prob 0.0019046692 
Loss 11.3867, Prob 0.0016728982 
Loss 17.5858, Prob 0.0012882428 
Loss 16.1009, Prob 0.0019610422 
Loss 13.9711, Prob 0.0009357784 
Loss 14.8395, Prob 0.0013564003 
Loss nan, Prob 0.0010759787 
Loss nan, Prob 0.00085641973 
Loss 10.8052, Prob 0.0012525909 
Loss nan, Prob 0.00013596714 
Loss 17.6102, Prob 0.0009576849 
Loss 8.4592, Prob 0.001798443 
Loss 10.4597, Prob 0.0011104264 
Loss nan, Prob 0.0004396771 
Loss 14.9654, Prob 0.0016770402 
Loss nan, Prob 0.00016495318 
Loss nan, Prob 0.0005080046 
Loss nan, Prob 8.7809734e-05 
Loss 13.7186, Prob 0.0016485535 
Loss nan, Prob 0.0010563191 
Loss nan, Prob 0.00085969135 
Loss 14.6152, Prob 0.001605995 
Loss 14.3249, Prob 0.0011008279 
Loss 14.5473, Prob 0.00072765094 
Loss nan, Prob 0.00086865964 
Loss 7.4977, Prob 0.0017947406 
Loss 14.3008, Prob 0.0017379746 
Loss 10.9954, Prob 0.0012228417 
Loss 12.5764, Prob 0.0010932357 
Loss nan, Prob 0.0003546264 
Loss 12.7080, Prob 0.0017151262 
Loss 13.5790, Prob 0.0018622945 
Loss 13.5377, Prob 0.0010806967 
Loss nan, Prob 0.00016619259 
Loss 12.4443, Prob 0.00055666914 
Loss 17.0617, Prob 0.0011056201 
Loss 17.3300, Prob 0.00082871114 
Loss 9.0786, Prob 0.0017926578 
Loss 8.8387, Prob 0.0019343188 
Loss 9.0525, Prob 0.0010930505 
Loss 13.0788, Prob 0.0014636994 
Loss 18.5904, Prob 0.00095130724 
Loss 11.7539, Prob 0.0009868601 
Loss 10.6849, Prob 0.0015535203 
Loss 11.2917, Prob 0.0011524556 
Loss 16.3455, Prob 0.0007608283 
Loss 7.1314, Prob 0.0012121119 
Loss 15.1859, Prob 0.00094332127 
Loss 11.7848, Prob 0.00080775155 
Loss 8.8102, Prob 0.001068392 
Loss 10.3021, Prob 0.0017751149 
Loss 15.6674, Prob 0.0018303667 
Loss 5.6879, Prob 0.001685245 
Loss nan, Prob 0.0005189626 
Loss 10.9308, Prob 0.0010907663 
Loss 12.4199, Prob 0.0017641676 
Loss 14.8324, Prob 0.0020423944 
Loss nan, Prob 0.0009716519 
Loss 14.3165, Prob 0.001218358 
Loss nan, Prob 0.00085957116 
Loss 12.4482, Prob 0.0014724858 
Loss 13.3404, Prob 0.0010257466 
Loss nan, Prob 0.00060244417 
Loss 15.3981, Prob 0.0016198008 
Loss nan, Prob 0.0008139335 
Loss nan, Prob 0.00060383923 
Loss 12.2658, Prob 0.001571469 
Loss 12.2821, Prob 0.0018374427 
Loss nan, Prob 0.0010431046 
Loss 6.6237, Prob 0.0015727083 
Loss nan, Prob 0.0009745938 
Loss nan, Prob 0.00035342964 
Loss nan, Prob 0.00060138584 
Loss 13.0954, Prob 0.00084558886 
Loss 12.7626, Prob 0.0016145136 
Loss nan, Prob 0.0010718819 
Loss 14.6313, Prob 0.0010887866 
Loss nan, Prob 0.0003722257 
Loss 15.4553, Prob 0.0009617051 
Loss 8.5494, Prob 0.0017643436 
Loss nan, Prob 0.00016958817 
Loss nan, Prob 0.0003851168 
Loss 16.2053, Prob 0.0009786943 
Loss 13.1494, Prob 0.0012722928 
Loss 11.0953, Prob 0.0009561726 
Loss 12.7809, Prob 0.0012175972 
Loss 12.1470, Prob 0.0017269675 
Loss 14.5777, Prob 0.0012273381 
Loss nan, Prob 0.0010000353 
Loss 12.4894, Prob 0.0011311157 
Loss nan, Prob 0.00075092725 
Loss 9.0708, Prob 0.0019331188 
Loss 9.5007, Prob 0.0017948603 
Loss 14.5544, Prob 0.0010259389 
Loss 11.5699, Prob 0.001872892 
Loss nan, Prob 0.0004926949 
Loss 14.2958, Prob 0.0012586451 
Loss 10.5475, Prob 0.0009557743 
Loss 5.8358, Prob 0.0012762411 
Loss nan, Prob 0.00086166896 
Loss nan, Prob 0.00029715308 
Loss 14.0384, Prob 0.0017699037 
Loss 8.7525, Prob 0.001265862 
Loss nan, Prob 0.00025171397 
Loss 15.3591, Prob 0.0014699547 
Loss 14.6261, Prob 0.0011187366 
Loss 12.4690, Prob 0.0018866401 
Loss 13.0145, Prob 0.0017791766 
Loss 10.8660, Prob 0.0011010244 
Loss 13.6990, Prob 0.0015084492 
Loss nan, Prob 0.00042035812 
Loss 15.5904, Prob 0.0010063255 
Loss 16.9702, Prob 0.0011540614 
Loss nan, Prob 0.0003521517 
Loss nan, Prob 0.00015042344 
Loss nan, Prob 0.0003437088 
Loss 12.1434, Prob 0.0011036383 
Loss 8.1924, Prob 0.0017897793 
Loss 12.6586, Prob 0.001255102 
Loss 13.6660, Prob 0.002460493 
Loss 18.0155, Prob 0.0009914129 
Loss 13.5942, Prob 0.0017370328 
Loss 13.0611, Prob 0.0009449395 
Loss nan, Prob 0.0005767731 
Loss 14.5051, Prob 0.0016398006 
Loss 10.5498, Prob 0.0015838975 
Loss 13.7664, Prob 0.0012696484 
Loss 13.2899, Prob 0.0009992793 
Loss nan, Prob 0.00043467223 
Loss 13.1053, Prob 0.0017667989 
Loss 12.0659, Prob 0.0010105834 
Loss nan, Prob 0.00036949996 
Loss 7.9724, Prob 0.001293168 
Loss 8.0554, Prob 0.0026930808 
Loss 11.9801, Prob 0.0009799539 
Loss 13.6386, Prob 0.001159696 
Loss 12.9641, Prob 0.0018351963 
Loss 16.9827, Prob 0.0015640121 
Loss nan, Prob 0.000991704 
Loss 10.4129, Prob 0.0012218656 
Loss 12.7554, Prob 0.0016559354 
Loss nan, Prob 0.001026504 
Loss nan, Prob 0.0010048394 
Loss 10.3254, Prob 0.0014714613 
Loss 17.2222, Prob 0.0011102951 
Loss 7.2706, Prob 0.0015771256 
Loss 13.4053, Prob 0.0012622074 
Loss 14.4295, Prob 0.0011759043 
Loss 9.6360, Prob 0.0017565239 
Loss nan, Prob 0.0002103341 
Loss 13.1676, Prob 0.0008020227 
Loss 13.5373, Prob 0.0014331345 
Loss 15.7872, Prob 0.0011408104 
Loss 9.3371, Prob 0.0010280863 
Loss 7.5892, Prob 0.0016493539 
Loss 11.7449, Prob 0.0010805966 
Loss nan, Prob 0.00086441915 
Loss 15.5501, Prob 0.00085367926 
Loss nan, Prob 0.0010599493 
Loss 12.2375, Prob 0.001513493 
Loss 11.0411, Prob 0.0010969779 
Loss 11.0343, Prob 0.0015240192 
Loss 16.2342, Prob 0.001702758 
Loss 13.4264, Prob 0.0010931016 
Loss 9.3301, Prob 0.0009187384 
Loss nan, Prob 0.0010704559 
Loss 10.9099, Prob 0.0015501179 
Loss nan, Prob 0.00048425866 
Loss 15.3761, Prob 0.0010876223 
Loss 7.7088, Prob 0.0010928345 
Loss nan, Prob 0.0007203431 
Loss 14.7667, Prob 0.0016823141 
Loss nan, Prob 0.00083292695 
Loss 10.8084, Prob 0.001209497 
Loss 10.4460, Prob 0.0006930172 
Loss 13.8293, Prob 0.0011108237 
Loss 6.8022, Prob 0.0011313868 
Loss 12.2408, Prob 0.0016593956 
Loss 11.2281, Prob 0.001789074 
Loss nan, Prob 0.00032834432 
Loss 13.0499, Prob 0.0011580968 
Loss nan, Prob 0.0010246739 
Loss 14.7299, Prob 0.0015878872 
Loss 15.1178, Prob 0.0016691047 
Loss 13.1152, Prob 0.0008064196 
Loss 12.5576, Prob 0.0012110297 
Loss nan, Prob 0.0010028793 
Loss 9.3298, Prob 0.0017536082 
Loss 12.6078, Prob 0.0007176066 
Loss nan, Prob 0.0010679814 
Loss nan, Prob 0.0005339679 
Loss 10.0932, Prob 0.0016869461 
Loss 15.4270, Prob 0.0010635783 
Loss 13.3747, Prob 0.0009754665 
Loss 9.4611, Prob 0.00114073 
Loss nan, Prob 0.0010165788 
Loss 10.9916, Prob 0.001567324 
Loss 9.1150, Prob 0.001320288 
Loss 11.6828, Prob 0.00088204903 
Loss nan, Prob 0.00084177364 
Loss 10.8678, Prob 0.0012805522 
Loss 9.1154, Prob 0.0009341921 
Loss 18.1748, Prob 0.0016565023 
Loss 14.3888, Prob 0.0010378782 
Loss nan, Prob 0.000587642 
Loss 13.1916, Prob 0.0014575177 
Loss 13.3380, Prob 0.0015422999 
Loss 11.0276, Prob 0.0008004887 
Loss nan, Prob 0.0006359979 
Loss 12.2242, Prob 0.001845896 
Loss 10.3299, Prob 0.0021451314 
Loss 14.5801, Prob 0.0011397635 
Loss nan, Prob 0.0008575778 
Loss 14.4673, Prob 0.0009311226 
Loss 13.2828, Prob 0.0010941322 
Loss 9.6171, Prob 0.0010327683 
Loss 16.3800, Prob 0.00094138447 
Loss 13.7516, Prob 0.0015932489 
Loss nan, Prob 0.0010232651 
Loss 15.4491, Prob 0.0015759324 
Loss 14.8180, Prob 0.0014702266 
Loss 13.2732, Prob 0.0012251697 
Loss 9.9766, Prob 0.0016287006 
Loss 11.0115, Prob 0.0010856218 
Loss nan, Prob 0.0010305506 
Loss 12.3133, Prob 0.0008287844 
Loss 10.6733, Prob 0.0011241258 
Loss nan, Prob 0.00029377756 
Loss nan, Prob 0.0008422821 
Loss nan, Prob 0.0006303406 
Loss 5.2565, Prob 0.0017102279 
Loss 7.8951, Prob 0.0016894115 
Loss nan, Prob 0.0009988311 
Loss 13.8841, Prob 0.0016116768 
Loss nan, Prob 0.0009952683 
Loss 6.0307, Prob 0.000855339 
Loss 11.8604, Prob 0.0012215239 
Loss 15.7253, Prob 0.0017285104 
Loss 12.6706, Prob 0.001894659 
Loss 15.4070, Prob 0.0012139279 
Loss 9.1387, Prob 0.0013939256 
Loss 13.3266, Prob 0.0011179757 
Loss nan, Prob 0.000262797 
Loss 14.9338, Prob 0.0018471666 
Loss nan, Prob 0.00051213114 
Loss 14.7599, Prob 0.0013229266 
Loss nan, Prob 0.0002599171 
Loss nan, Prob 0.0010029498 
Loss 0.9792, Prob 0.00045723713 
Loss 0.9792, Prob 0.00045723713 
Loss 492.9146, Prob 0.00069336203 
Loss nan, Prob 4.7333234e-08 
Loss 62.8249, Prob 5.0138805e-08 
Loss 46.8093, Prob 0.013681382 
Loss 0.6866, Prob 0.00018819833 
Loss 33.6157, Prob 0.0023501066 
